issue,terriss,riveriss,mariss,region,claimdy,claim,dyadnum,chal,tgt,dyad,year,icowsal,icowsalc,salchal,saltgt,salold,saltan,salint,salintc,salintt,tchomechal,tchometgt,tcpop,tcresource,tcstratloc,tcidenchal,tcidentgt,tchistchal,tchisttgt,tcoffshore,tccontchal,tcconttgt,tcncontig,tcentirecl,tcarea,tclnarea,rcquantcl,rcqualcl,rcnavcl,rcrivtype,rchomechal,rchometgt,rcnavc,rcnavt,rcpopc,rcpopt,rcresourcc,rcresourct,rcpowerc,rcpowert,rcirrigc,rcirrigt,rcdamsc,rcdamst,rcterrclm,rcterrnum,mchomechal,mchometgt,mcresource,mcstratloc,mcfishing,mcmigrate,mcoil,mcoffshore,mcterrclm,mcterrnum,nbilat,attbilat,n3non,att3non,n3bind,att3bind,att3rd,nmidiss,midissyr,maxhost,maxfatal,nfatal,midfatyr,nwar,waryr,attemptsp,attemptst,attanyp,attanyt,attmult,attnone,recmid5,recmid10,recmid15,recmidwt,recfat5,recfat10,recfat15,recfatwt,recwar5,recwar10,recwar15,recwarwt,recno5,recno10,recno15,recnowt,recyes5,recyes10,recyes15,recyeswt,pacsett,tergen,terviol,tertot,version
1,1,0,0,1,14402,144,2,150,140,140150,1902,6,2,3,3,4,2,4,2,2,1,1,2,0,0,0,0,1,1,1,1,1,2,0,130,4.875197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
1,1,0,0,1,14402,144,2,150,140,140150,1903,6,2,3,3,4,2,4,2,2,1,1,2,0,0,0,0,1,1,1,1,1,2,0,130,4.875197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
1,1,0,0,1,14402,144,2,150,140,140150,1904,6,2,3,3,4,2,4,2,2,1,1,2,0,0,0,0,1,1,1,1,1,2,0,130,4.875197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
1,1,0,0,1,14402,144,2,150,140,140150,1905,6,2,3,3,4,2,4,2,2,1,1,2,0,0,0,0,1,1,1,1,1,2,0,130,4.875197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
1,1,0,0,1,14402,144,2,150,140,140150,1906,6,2,3,3,4,2,4,2,2,1,1,2,0,0,0,0,1,1,1,1,1,2,0,130,4.875197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
1,1,0,0,1,14402,144,2,150,140,140150,1907,6,2,3,3,4,2,4,2,2,1,1,2,0,0,0,0,1,1,1,1,1,2,0,130,4.875197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.1
1,1,0,0,1,14402,144,2,150,140,140150,1908,6,2,3,3,4,2,4,2,2,1,1,2,0,0,0,0,1,1,1,1,1,2,0,130,4.875197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.1
1,1,0,0,1,14402,144,2,150,140,140150,1909,6,2,3,3,4,2,4,2,2,1,1,2,0,0,0,0,1,1,1,1,1,2,0,130,4.875197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.1
1,1,0,0,1,14402,144,2,150,140,140150,1910,6,2,3,3,4,2,4,2,2,1,1,2,0,0,0,0,1,1,1,1,1,2,0,130,4.875197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.1
1,1,0,0,1,14402,144,2,150,140,140150,1911,6,2,3,3,4,2,4,2,2,1,1,2,0,0,0,0,1,1,1,1,1,2,0,130,4.875197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.1
1,1,0,0,1,14402,144,2,150,140,140150,1912,6,2,3,3,4,2,4,2,2,1,1,2,0,0,0,0,1,1,1,1,1,2,0,130,4.875197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.1
1,1,0,0,1,14402,144,2,150,140,140150,1913,6,2,3,3,4,2,4,2,2,1,1,2,0,0,0,0,1,1,1,1,1,2,0,130,4.875197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.1
1,1,0,0,1,14402,144,2,150,140,140150,1914,6,2,3,3,4,2,4,2,2,1,1,2,0,0,0,0,1,1,1,1,1,2,0,130,4.875197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.1
1,1,0,0,1,14402,144,2,150,140,140150,1915,6,2,3,3,4,2,4,2,2,1,1,2,0,0,0,0,1,1,1,1,1,2,0,130,4.875197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.1
1,1,0,0,1,14402,144,2,150,140,140150,1916,6,2,3,3,4,2,4,2,2,1,1,2,0,0,0,0,1,1,1,1,1,2,0,130,4.875197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.1
1,1,0,0,1,14402,144,2,150,140,140150,1917,6,2,3,3,4,2,4,2,2,1,1,2,0,0,0,0,1,1,1,1,1,2,0,130,4.875197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.1
1,1,0,0,1,14402,144,2,150,140,140150,1918,6,2,3,3,4,2,4,2,2,1,1,2,0,0,0,0,1,1,1,1,1,2,0,130,4.875197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.1
1,1,0,0,1,14402,144,2,150,140,140150,1919,6,2,3,3,4,2,4,2,2,1,1,2,0,0,0,0,1,1,1,1,1,2,0,130,4.875197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.1
1,1,0,0,1,14402,144,2,150,140,140150,1920,6,2,3,3,4,2,4,2,2,1,1,2,0,0,0,0,1,1,1,1,1,2,0,130,4.875197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1.1
1,1,0,0,1,14402,144,2,150,140,140150,1921,6,2,3,3,4,2,4,2,2,1,1,2,0,0,0,0,1,1,1,1,1,2,0,130,4.875197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1.1
1,1,0,0,1,14402,144,2,150,140,140150,1922,6,2,3,3,4,2,4,2,2,1,1,2,0,0,0,0,1,1,1,1,1,2,0,130,4.875197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1.1
1,1,0,0,1,14402,144,2,150,140,140150,1923,6,2,3,3,4,2,4,2,2,1,1,2,0,0,0,0,1,1,1,1,1,2,0,130,4.875197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1.1
1,1,0,0,1,14402,144,2,150,140,140150,1924,6,2,3,3,4,2,4,2,2,1,1,2,0,0,0,0,1,1,1,1,1,2,0,130,4.875197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1.1
1,1,0,0,1,14402,144,2,150,140,140150,1925,6,2,3,3,4,2,4,2,2,1,1,2,0,0,0,0,1,1,1,1,1,2,0,130,4.875197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1.1
1,1,0,0,1,14402,144,2,150,140,140150,1926,6,2,3,3,4,2,4,2,2,1,1,2,0,0,0,0,1,1,1,1,1,2,0,130,4.875197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1.1
1,1,0,0,1,14402,144,2,150,140,140150,1927,6,2,3,3,4,2,4,2,2,1,1,2,0,0,0,0,1,1,1,1,1,2,0,130,4.875197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.1
1,1,0,0,1,14402,144,2,150,140,140150,1928,6,2,3,3,4,2,4,2,2,1,1,2,0,0,0,0,1,1,1,1,1,2,0,130,4.875197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,1.1
1,1,0,0,1,14402,144,2,150,140,140150,1929,6,2,3,3,4,2,4,2,2,1,1,2,0,0,0,0,1,1,1,1,1,2,0,130,4.875197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,.9,2,0,0,0,1.1
1,1,0,0,1,14601,146,1,160,140,140160,1841,6,2,3,3,6,2,4,2,2,1,1,2,0,0,0,0,1,1,0,1,1,2,0,11500,9.350189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
1,1,0,0,1,14601,146,1,160,140,140160,1842,6,2,3,3,6,2,4,2,2,1,1,2,0,0,0,0,1,1,0,1,1,2,0,11500,9.350189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
1,1,0,0,1,14601,146,1,160,140,140160,1843,6,2,3,3,6,2,4,2,2,1,1,2,0,0,0,0,1,1,0,1,1,2,0,11500,9.350189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
1,1,0,0,1,14601,146,1,160,140,140160,1844,6,2,3,3,6,2,4,2,2,1,1,2,0,0,0,0,1,1,0,1,1,2,0,11500,9.350189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
1,1,0,0,1,14601,146,1,160,140,140160,1845,6,2,3,3,6,2,4,2,2,1,1,2,0,0,0,0,1,1,0,1,1,2,0,11500,9.350189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
1,1,0,0,1,14601,146,1,160,140,140160,1846,6,2,3,3,6,2,4,2,2,1,1,2,0,0,0,0,1,1,0,1,1,2,0,11500,9.350189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
1,1,0,0,1,14601,146,1,160,140,140160,1847,6,2,3,3,6,2,4,2,2,1,1,2,0,0,0,0,1,1,0,1,1,2,0,11500,9.350189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
1,1,0,0,1,14601,146,1,160,140,140160,1848,6,2,3,3,6,2,4,2,2,1,1,2,0,0,0,0,1,1,0,1,1,2,0,11500,9.350189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
1,1,0,0,1,14601,146,1,160,140,140160,1849,6,2,3,3,6,2,4,2,2,1,1,2,0,0,0,0,1,1,0,1,1,2,0,11500,9.350189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
1,1,0,0,1,14601,146,1,160,140,140160,1850,6,2,3,3,6,2,4,2,2,1,1,2,0,0,0,0,1,1,0,1,1,2,0,11500,9.350189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
1,1,0,0,1,14601,146,1,160,140,140160,1851,6,2,3,3,6,2,4,2,2,1,1,2,0,0,0,0,1,1,0,1,1,2,0,11500,9.350189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
1,1,0,0,1,14601,146,1,160,140,140160,1852,6,2,3,3,6,2,4,2,2,1,1,2,0,0,0,0,1,1,0,1,1,2,0,11500,9.350189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
1,1,0,0,1,14601,146,1,160,140,140160,1853,6,2,3,3,6,2,4,2,2,1,1,2,0,0,0,0,1,1,0,1,1,2,0,11500,9.350189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
1,1,0,0,1,14601,146,1,160,140,140160,1854,6,2,3,3,6,2,4,2,2,1,1,2,0,0,0,0,1,1,0,1,1,2,0,11500,9.350189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
1,1,0,0,1,14601,146,1,160,140,140160,1855,6,2,3,3,6,2,4,2,2,1,1,2,0,0,0,0,1,1,0,1,1,2,0,11500,9.350189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
1,1,0,0,1,14601,146,1,160,140,140160,1856,6,2,3,3,6,2,4,2,2,1,1,2,0,0,0,0,1,1,0,1,1,2,0,11500,9.350189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
1,1,0,0,1,14601,146,1,160,140,140160,1857,6,2,3,3,6,2,4,2,2,1,1,2,0,0,0,0,1,1,0,1,1,2,0,11500,9.350189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1.1
1,1,0,0,1,14601,146,1,160,140,140160,1858,6,2,3,3,6,2,4,2,2,1,1,2,0,0,0,0,1,1,0,1,1,2,0,11500,9.350189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,1.9,0,0,0,0,1.1
1,1,0,0,1,14601,146,1,160,140,140160,1859,6,2,3,3,6,2,4,2,2,1,1,2,0,0,0,0,1,1,0,1,1,2,0,11500,9.350189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,.9,2,2,2,1.7,0,0,0,0,1.1
1,1,0,0,1,14601,146,1,160,140,140160,1860,6,2,3,3,6,2,4,2,2,1,1,2,0,0,0,0,1,1,0,1,1,2,0,11500,9.350189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,.8,2,2,2,1.5,0,0,0,0,1.1
1,1,0,0,1,14601,146,1,160,140,140160,1861,6,2,3,3,6,2,4,2,2,1,1,2,0,0,0,0,1,1,0,1,1,2,0,11500,9.350189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,.7,1,2,2,1.3,0,0,0,0,1.1
1,1,0,0,1,14601,146,1,160,140,140160,1862,6,2,3,3,6,2,4,2,2,1,1,2,0,0,0,0,1,1,0,1,1,2,0,11500,9.350189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,.6,0,2,2,1.1,0,0,0,0,1.1
1,1,0,0,1,14601,146,1,160,140,140160,1863,6,2,3,3,6,2,4,2,2,1,1,2,0,0,0,0,1,1,0,1,1,2,0,11500,9.350189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,.5,0,2,2,.9,0,0,0,0,1.1
1,1,0,0,1,14601,146,1,160,140,140160,1864,6,2,3,3,6,2,4,2,2,1,1,2,0,0,0,0,1,1,0,1,1,2,0,11500,9.350189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,.4,0,2,2,.7,0,0,0,0,1.1
1,1,0,0,1,14601,146,1,160,140,140160,1865,6,2,3,3,6,2,4,2,2,1,1,2,0,0,0,0,1,1,0,1,1,2,0,11500,9.350189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,.3,0,2,2,.5,0,0,0,0,1.1
1,1,0,0,1,14601,146,1,160,140,140160,1866,6,2,3,3,6,2,4,2,2,1,1,2,0,0,0,0,1,1,0,1,1,2,0,11500,9.350189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,.2,0,1,2,.3,0,0,0,0,1.1
1,1,0,0,1,14601,146,1,160,140,140160,1867,6,2,3,3,6,2,4,2,2,1,1,2,0,0,0,0,1,1,0,1,1,2,0,11500,9.350189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,.1,0,0,2,.1,0,0,0,0,1.1
1,1,0,0,1,14601,146,1,160,140,140160,1868,6,2,3,3,6,2,4,2,2,1,1,2,0,0,0,0,1,1,0,1,1,2,0,11500,9.350189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1.1
1,1,0,0,1,14601,146,1,160,140,140160,1869,6,2,3,3,6,2,4,2,2,1,1,2,0,0,0,0,1,1,0,1,1,2,0,11500,9.350189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1.1
1,1,0,0,1,14601,146,1,160,140,140160,1870,6,2,3,3,6,2,4,2,2,1,1,2,0,0,0,0,1,1,0,1,1,2,0,11500,9.350189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1.1
1,1,0,0,1,14601,146,1,160,140,140160,1871,6,2,3,3,6,2,4,2,2,1,1,2,0,0,0,0,1,1,0,1,1,2,0,11500,9.350189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.1
1,1,0,0,1,14601,146,1,160,140,140160,1872,6,2,3,3,6,2,4,2,2,1,1,2,0,0,0,0,1,1,0,1,1,2,0,11500,9.350189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.1
1,1,0,0,1,14601,146,1,160,140,140160,1873,6,2,3,3,6,2,4,2,2,1,1,2,0,0,0,0,1,1,0,1,1,2,0,11500,9.350189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
1,1,0,0,1,14601,146,1,160,140,140160,1874,6,2,3,3,6,2,4,2,2,1,1,2,0,0,0,0,1,1,0,1,1,2,0,11500,9.350189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
1,1,0,0,1,14601,146,1,160,140,140160,1875,6,2,3,3,6,2,4,2,2,1,1,2,0,0,0,0,1,1,0,1,1,2,0,11500,9.350189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
1,1,0,0,1,14601,146,1,160,140,140160,1876,6,2,3,3,6,2,4,2,2,1,1,2,0,0,0,0,1,1,0,1,1,2,0,11500,9.350189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
1,1,0,0,1,14601,146,1,160,140,140160,1877,6,2,3,3,6,2,4,2,2,1,1,2,0,0,0,0,1,1,0,1,1,2,0,11500,9.350189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,.6,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1.1
